Seller ID,Sellers Main Category,Sign-up Time,Activation Time,1st Listing,1st Salable,1st Transaction,phe duyet,sau thu tuc,chuan bi,san pham dau tien
1800,LifeStyle,8/12/2018,8/14/2018,8/20/2018,8/23/2018,8/24/2018,2,12,3,1
1801,BBFF,8/13/2018,8/15/2018,8/17/2018,8/24/2018,9/15/2018,2,33,7,22
1802,LifeStyle,8/20/2018,8/27/2018,8/30/2018,8/31/2018,9/25/2018,7,36,1,25
1803,BBFF,8/20/2018,8/21/2018,8/30/2018,8/31/2018,8/31/2018,1,11,1,0
1804,Electronic,8/27/2018,8/28/2018,9/4/2018,9/7/2018,9/4/2018,1,8,3,-3
1805,LifeStyle,8/28/2018,9/4/2018,9/7/2018,9/8/2018,9/11/2018,7,14,1,3
1806,Electronic,9/6/2018,9/17/2018,9/8/2018,9/17/2018,9/18/2018,11,12,9,1
1807,Book,9/10/2018,9/12/2018,9/18/2018,9/21/2018,9/21/2018,2,11,3,0
1808,BBFF,9/17/2018,10/9/2018,9/26/2018,9/28/2018,10/10/2018,22,23,2,12
1809,LifeStyle,9/18/2018,9/27/2018,9/26/2018,9/29/2018,9/30/2018,9,12,3,1
1810,BBFF,9/18/2018,9/20/2018,9/26/2018,9/29/2018,10/6/2018,2,18,3,7
1811,BBFF,9/18/2018,9/19/2018,9/21/2018,9/29/2018,10/1/2018,1,13,8,2
1812,Electronic,9/21/2018,9/21/2018,9/21/2018,10/2/2018,10/5/2018,0,14,11,3
1813,BBFF,9/25/2018,10/8/2018,10/6/2018,10/6/2018,10/9/2018,13,14,0,3
1814,BBFF,9/25/2018,9/25/2018,9/25/2018,10/6/2018,10/6/2018,0,11,11,0
1815,BBFF,9/27/2018,9/27/2018,10/5/2018,10/8/2018,10/12/2018,0,15,3,4
1816,BBFF,9/28/2018,10/8/2018,10/9/2018,10/9/2018,10/13/2018,10,15,0,4
1817,BBFF,9/29/2018,9/29/2018,10/5/2018,10/10/2018,10/11/2018,0,12,5,1
1818,Electronic,3/12/2018,3/21/2018,3/21/2018,3/22/2018,8/29/2018,9,170,1,160
1819,Electronic,4/9/2018,4/13/2018,4/16/2018,4/19/2018,5/2/2018,4,23,3,13
1820,LifeStyle,4/30/2018,5/4/2018,5/9/2018,5/10/2018,5/16/2018,4,16,1,6
1821,LifeStyle,5/2/2018,5/7/2018,5/11/2018,5/12/2018,9/1/2018,5,122,1,112
1822,BBFF,5/4/2018,5/7/2018,5/8/2018,5/14/2018,6/2/2018,3,29,6,19
1823,LifeStyle,5/7/2018,5/10/2018,5/16/2018,5/17/2018,5/18/2018,3,11,1,1
1824,BBFF,5/14/2018,5/15/2018,5/23/2018,5/24/2018,6/9/2018,1,26,1,16
1825,Book,6/1/2018,6/1/2018,6/10/2018,6/11/2018,6/24/2018,0,23,1,13
1826,BBFF,6/4/2018,6/6/2018,6/12/2018,6/14/2018,7/14/2018,2,40,2,30
1827,BBFF,6/19/2018,6/26/2018,6/28/2018,6/29/2018,8/30/2018,7,72,1,62
1828,LifeStyle,6/25/2018,6/30/2018,7/2/2018,7/5/2018,7/19/2018,5,24,3,14
1829,BBFF,7/1/2018,7/29/2018,7/11/2018,7/11/2018,8/1/2018,28,31,0,21
1830,BBFF,7/2/2018,7/11/2018,7/5/2018,7/12/2018,7/13/2018,9,11,7,1
1831,LifeStyle,7/9/2018,7/20/2018,7/12/2018,7/19/2018,8/23/2018,11,45,7,35
1832,Electronic,7/18/2018,7/26/2018,7/26/2018,7/28/2018,7/31/2018,8,13,2,3
1833,LifeStyle,7/18/2018,7/25/2018,7/25/2018,7/28/2018,8/10/2018,7,23,3,13
1834,BBFF,7/28/2018,7/30/2018,8/6/2018,8/7/2018,8/8/2018,2,11,1,1
1835,BBFF,7/30/2018,7/31/2018,8/8/2018,8/9/2018,8/23/2018,1,24,1,14
1836,LifeStyle,8/1/2018,8/2/2018,8/9/2018,8/11/2018,8/17/2018,1,16,2,6
1837,LifeStyle,8/6/2018,8/8/2018,8/8/2018,8/16/2018,8/22/2018,2,16,8,6
1838,BBFF,8/6/2018,8/8/2018,8/15/2018,8/16/2018,8/17/2018,2,11,1,1
1839,Book,8/8/2018,8/10/2018,8/14/2018,8/18/2018,9/12/2018,2,35,4,25
1840,LifeStyle,8/8/2018,8/10/2018,8/16/2018,8/18/2018,9/23/2018,2,46,2,36
1841,LifeStyle,8/13/2018,8/21/2018,8/21/2018,8/23/2018,9/25/2018,8,43,2,33
1842,BBFF,8/14/2018,8/16/2018,8/22/2018,8/24/2018,9/6/2018,2,23,2,13
1843,BBFF,9/4/2018,9/5/2018,9/5/2018,9/14/2018,10/5/2018,1,31,9,21
1844,Electronic,9/7/2018,9/10/2018,9/13/2018,9/17/2018,9/25/2018,3,18,4,8
1845,BBFF,9/8/2018,9/10/2018,9/17/2018,9/18/2018,9/24/2018,2,16,1,6
1846,LifeStyle,9/11/2018,9/17/2018,9/20/2018,9/21/2018,9/22/2018,6,11,1,1
1847,BBFF,9/11/2018,9/13/2018,9/21/2018,9/21/2018,10/9/2018,2,28,0,18
1848,Electronic,9/18/2018,9/19/2018,9/27/2018,9/28/2018,10/12/2018,1,24,1,14
1849,LifeStyle,9/19/2018,9/26/2018,9/28/2018,9/29/2018,10/5/2018,7,16,1,6
1850,BBFF,9/22/2018,9/24/2018,9/22/2018,10/2/2018,10/4/2018,2,12,10,2
1851,Electronic,9/24/2018,9/27/2018,9/28/2018,10/4/2018,10/4/2018,3,10,6,0
1852,BBFF,9/28/2018,10/1/2018,10/5/2018,10/8/2018,10/11/2018,3,13,3,3
1853,BBFF,9/28/2018,9/29/2018,9/29/2018,10/8/2018,10/16/2018,1,18,9,8
1854,BBFF,9/28/2018,9/29/2018,10/4/2018,10/8/2018,10/13/2018,1,15,4,5
1855,BBFF,9/28/2018,9/28/2018,10/6/2018,10/8/2018,10/8/2018,0,10,2,0
1856,BBFF,10/1/2018,10/2/2018,10/2/2018,10/11/2018,10/12/2018,1,11,9,1
1857,BBFF,10/5/2018,10/9/2018,10/11/2018,10/15/2018,10/15/2018,4,10,4,0
1858,Electronic,3/19/2018,4/4/2018,3/24/2018,3/28/2018,4/29/2018,16,41,4,32
1859,Electronic,3/24/2018,3/29/2018,3/31/2018,4/2/2018,6/27/2018,5,95,2,86
1860,BBFF,4/5/2018,4/17/2018,4/9/2018,4/14/2018,5/23/2018,12,48,5,39
1861,BBFF,4/9/2018,4/13/2018,4/16/2018,4/18/2018,4/22/2018,4,13,2,4
1862,Electronic,4/10/2018,4/17/2018,4/17/2018,4/19/2018,4/19/2018,7,9,2,0
1863,BBFF,4/10/2018,4/17/2018,4/17/2018,4/19/2018,4/23/2018,7,13,2,4
1864,Book,4/11/2018,4/23/2018,4/12/2018,4/20/2018,4/27/2018,12,16,8,7
1865,Electronic,4/17/2018,4/19/2018,4/20/2018,4/26/2018,5/8/2018,2,21,6,12
1866,BBFF,5/8/2018,5/11/2018,5/14/2018,5/17/2018,6/4/2018,3,27,3,18
1867,BBFF,5/8/2018,5/11/2018,5/15/2018,5/17/2018,7/10/2018,3,63,2,54
1868,Book,5/10/2018,5/16/2018,5/17/2018,5/19/2018,5/21/2018,6,11,2,2
1869,LifeStyle,5/16/2018,5/21/2018,5/24/2018,5/25/2018,5/26/2018,5,10,1,1
1870,BBFF,5/26/2018,6/1/2018,5/31/2018,6/4/2018,6/10/2018,6,15,4,6
1871,Electronic,5/30/2018,6/4/2018,6/6/2018,6/8/2018,6/27/2018,5,28,2,19
1872,Book,6/5/2018,6/6/2018,6/12/2018,6/14/2018,6/13/2018,1,8,2,-1
1873,BBFF,6/13/2018,6/20/2018,6/18/2018,6/22/2018,6/22/2018,7,9,4,0
1874,Digital Service,6/14/2018,6/21/2018,6/22/2018,6/23/2018,7/6/2018,7,22,1,13
1875,Electronic,6/14/2018,6/20/2018,6/22/2018,6/23/2018,6/22/2018,6,8,1,-1
1876,BBFF,6/16/2018,6/20/2018,6/23/2018,6/25/2018,6/29/2018,4,13,2,4
1877,BBFF,6/19/2018,6/22/2018,6/26/2018,6/28/2018,7/4/2018,3,15,2,6
1878,Digital Service,6/27/2018,7/6/2018,7/2/2018,7/6/2018,9/13/2018,9,78,4,69
1879,Book,7/18/2018,7/23/2018,7/22/2018,7/27/2018,7/31/2018,5,13,5,4
1880,BBFF,7/24/2018,7/27/2018,8/1/2018,8/2/2018,8/13/2018,3,20,1,11
1881,BBFF,8/6/2018,8/13/2018,8/14/2018,8/15/2018,8/16/2018,7,10,1,1
1882,Book,8/6/2018,8/9/2018,8/9/2018,8/15/2018,8/16/2018,3,10,6,1
1883,LifeStyle,8/13/2018,8/16/2018,8/17/2018,8/22/2018,10/10/2018,3,58,5,49
1884,LifeStyle,8/13/2018,8/14/2018,8/17/2018,8/22/2018,8/23/2018,1,10,5,1
1885,BBFF,8/16/2018,8/22/2018,8/23/2018,8/25/2018,8/25/2018,6,9,2,0
1886,LifeStyle,8/16/2018,8/17/2018,8/24/2018,8/25/2018,8/25/2018,1,9,1,0
1887,BBFF,8/20/2018,8/22/2018,8/28/2018,8/29/2018,9/3/2018,2,14,1,5
1888,BBFF,8/21/2018,8/25/2018,8/23/2018,8/30/2018,8/30/2018,4,9,7,0
1889,Electronic,8/22/2018,8/23/2018,8/30/2018,8/31/2018,9/5/2018,1,14,1,5
1890,BBFF,8/28/2018,8/30/2018,9/6/2018,9/6/2018,9/7/2018,2,10,0,1
1891,BBFF,8/28/2018,8/28/2018,8/28/2018,9/6/2018,9/6/2018,0,9,9,0
1892,BBFF,8/29/2018,8/31/2018,8/30/2018,9/7/2018,9/8/2018,2,10,8,1
1893,LifeStyle,9/4/2018,9/13/2018,9/12/2018,9/13/2018,10/5/2018,9,31,1,22
1894,Digital Service,9/4/2018,9/7/2018,9/13/2018,9/13/2018,9/13/2018,3,9,0,0
1895,BBFF,9/12/2018,9/17/2018,9/19/2018,9/21/2018,9/22/2018,5,10,2,1
1896,Book,9/12/2018,9/13/2018,9/16/2018,9/21/2018,9/21/2018,1,9,5,0
1897,BBFF,9/14/2018,9/17/2018,9/20/2018,9/23/2018,10/11/2018,3,27,3,18
1898,Digital Service,9/20/2018,9/27/2018,9/28/2018,9/29/2018,9/28/2018,7,8,1,-1
1899,Book,9/20/2018,9/24/2018,9/26/2018,9/29/2018,9/29/2018,4,9,3,0
1900,LifeStyle,9/20/2018,9/21/2018,9/28/2018,9/29/2018,9/28/2018,1,8,1,-1
1901,Book,9/25/2018,9/27/2018,9/25/2018,10/4/2018,10/5/2018,2,10,9,1
1902,LifeStyle,9/25/2018,9/25/2018,9/25/2018,10/4/2018,10/6/2018,0,11,9,2
1903,BBFF,10/1/2018,10/1/2018,10/8/2018,10/10/2018,10/13/2018,0,12,2,3
1904,BBFF,10/2/2018,10/2/2018,10/11/2018,10/11/2018,10/14/2018,0,12,0,3
1905,BBFF,10/6/2018,10/8/2018,10/6/2018,10/15/2018,10/15/2018,2,9,9,0
1906,LifeStyle,2/22/2018,3/1/2018,3/1/2018,3/2/2018,3/9/2018,7,15,1,7
1907,BBFF,3/22/2018,3/28/2018,3/29/2018,3/30/2018,4/4/2018,6,13,1,5
1908,Book,4/12/2018,4/17/2018,4/17/2018,4/20/2018,4/21/2018,5,9,3,1
1909,Electronic,4/20/2018,4/24/2018,4/26/2018,4/28/2018,5/16/2018,4,26,2,18
1910,BBFF,4/27/2018,4/27/2018,5/4/2018,5/5/2018,5/7/2018,0,10,1,2
1911,BBFF,4/27/2018,4/27/2018,5/4/2018,5/5/2018,5/7/2018,0,10,1,2
1912,BBFF,5/21/2018,5/23/2018,5/29/2018,5/29/2018,5/29/2018,2,8,0,0
1913,BBFF,5/31/2018,6/4/2018,6/7/2018,6/8/2018,6/19/2018,4,19,1,11
1914,BBFF,6/9/2018,6/14/2018,6/14/2018,6/17/2018,6/21/2018,5,12,3,4
1915,BBFF,6/12/2018,6/20/2018,6/19/2018,6/20/2018,6/27/2018,8,15,1,7
1916,LifeStyle,6/15/2018,6/20/2018,6/22/2018,6/23/2018,7/1/2018,5,16,1,8
1917,BBFF,6/19/2018,6/25/2018,6/25/2018,6/27/2018,7/14/2018,6,25,2,17
1918,LifeStyle,6/20/2018,6/25/2018,6/25/2018,6/28/2018,6/29/2018,5,9,3,1
1919,LifeStyle,6/25/2018,7/31/2018,6/28/2018,7/3/2018,8/2/2018,36,38,5,30
1920,LifeStyle,7/7/2018,7/11/2018,7/14/2018,7/15/2018,7/22/2018,4,15,1,7
1921,Electronic,7/23/2018,7/28/2018,7/30/2018,7/31/2018,8/2/2018,5,10,1,2
1922,Electronic,7/23/2018,7/26/2018,7/30/2018,7/31/2018,8/27/2018,3,35,1,27
1923,BBFF,7/26/2018,7/31/2018,8/2/2018,8/3/2018,8/7/2018,5,12,1,4
1924,LifeStyle,7/26/2018,7/29/2018,8/2/2018,8/3/2018,8/7/2018,3,12,1,4
1925,Electronic,7/27/2018,7/30/2018,8/3/2018,8/4/2018,8/10/2018,3,14,1,6
1926,LifeStyle,7/30/2018,7/30/2018,8/2/2018,8/7/2018,8/11/2018,0,12,5,4
1927,Book,8/1/2018,8/6/2018,8/7/2018,8/9/2018,8/8/2018,5,7,2,-1
1928,Book,8/8/2018,8/24/2018,8/15/2018,8/16/2018,8/31/2018,16,23,1,15
1929,BBFF,8/8/2018,8/14/2018,8/15/2018,8/16/2018,8/16/2018,6,8,1,0
1930,BBFF,8/16/2018,8/17/2018,8/17/2018,8/24/2018,8/24/2018,1,8,7,0
1931,LifeStyle,8/22/2018,8/22/2018,8/28/2018,8/30/2018,9/11/2018,0,20,2,12
1932,Digital Service,8/23/2018,8/28/2018,8/30/2018,8/31/2018,9/4/2018,5,12,1,4
1933,LifeStyle,8/27/2018,8/27/2018,8/28/2018,9/4/2018,9/5/2018,0,9,7,1
1934,Electronic,8/31/2018,9/4/2018,9/7/2018,9/8/2018,9/12/2018,4,12,1,4
1935,Electronic,9/10/2018,9/12/2018,9/17/2018,9/18/2018,9/22/2018,2,12,1,4
1936,LifeStyle,9/11/2018,9/14/2018,9/18/2018,9/19/2018,9/20/2018,3,9,1,1
1937,BBFF,9/11/2018,9/13/2018,9/13/2018,9/19/2018,10/2/2018,2,21,6,13
1938,BBFF,9/13/2018,9/17/2018,9/20/2018,9/21/2018,9/20/2018,4,7,1,-1
1939,LifeStyle,9/17/2018,9/18/2018,9/18/2018,9/25/2018,9/27/2018,1,10,7,2
1940,LifeStyle,9/17/2018,9/17/2018,9/20/2018,9/25/2018,10/1/2018,0,14,5,6
1941,BBFF,9/18/2018,9/20/2018,9/25/2018,9/26/2018,9/26/2018,2,8,1,0
1942,Electronic,9/18/2018,9/20/2018,9/25/2018,9/26/2018,9/28/2018,2,10,1,2
1943,BBFF,9/21/2018,9/21/2018,9/21/2018,9/29/2018,10/1/2018,0,10,8,2
1944,BBFF,9/26/2018,9/27/2018,9/28/2018,10/4/2018,10/5/2018,1,9,6,1
1945,BBFF,9/27/2018,9/30/2018,10/5/2018,10/5/2018,10/8/2018,3,11,0,3
1946,BBFF,10/3/2018,10/3/2018,10/3/2018,10/11/2018,10/10/2018,0,7,8,-1
1947,BBFF,3/15/2018,3/20/2018,3/16/2018,3/22/2018,3/22/2018,5,7,6,0
1948,BBFF,3/23/2018,3/30/2018,3/29/2018,3/30/2018,4/4/2018,7,12,1,5
1949,Electronic,4/4/2018,4/11/2018,4/9/2018,4/11/2018,4/12/2018,7,8,2,1
1950,LifeStyle,4/19/2018,5/9/2018,4/26/2018,4/26/2018,5/27/2018,20,38,0,31
1951,Digital Service,5/16/2018,5/22/2018,5/22/2018,5/23/2018,5/28/2018,6,12,1,5
1952,LifeStyle,5/17/2018,5/22/2018,5/23/2018,5/24/2018,6/16/2018,5,30,1,23
1953,Electronic,5/22/2018,5/28/2018,5/29/2018,5/29/2018,7/3/2018,6,42,0,35
1954,LifeStyle,6/4/2018,6/5/2018,6/9/2018,6/11/2018,6/10/2018,1,6,2,-1
1955,BBFF,6/18/2018,6/28/2018,6/22/2018,6/25/2018,7/2/2018,10,14,3,7
1956,LifeStyle,7/2/2018,7/6/2018,7/3/2018,7/9/2018,7/9/2018,4,7,6,0
1957,LifeStyle,7/4/2018,7/6/2018,7/10/2018,7/11/2018,7/24/2018,2,20,1,13
1958,LifeStyle,7/19/2018,7/30/2018,7/24/2018,7/26/2018,8/2/2018,11,14,2,7
1959,BBFF,7/19/2018,7/20/2018,7/25/2018,7/26/2018,8/1/2018,1,13,1,6
1960,BBFF,7/25/2018,7/25/2018,7/31/2018,8/1/2018,7/31/2018,0,6,1,-1
1961,BBFF,8/3/2018,8/9/2018,8/9/2018,8/10/2018,8/16/2018,6,13,1,6
1962,LifeStyle,8/7/2018,8/10/2018,8/13/2018,8/14/2018,8/19/2018,3,12,1,5
1963,BBFF,8/9/2018,8/15/2018,8/15/2018,8/16/2018,8/23/2018,6,14,1,7
1964,BBFF,8/10/2018,8/17/2018,8/16/2018,8/17/2018,8/20/2018,7,10,1,3
1965,Electronic,8/13/2018,8/15/2018,8/14/2018,8/20/2018,8/20/2018,2,7,6,0
1966,BBFF,8/15/2018,8/22/2018,8/21/2018,8/22/2018,9/3/2018,7,19,1,12
1967,BBFF,8/15/2018,8/16/2018,8/21/2018,8/22/2018,8/25/2018,1,10,1,3
1968,BBFF,8/23/2018,8/28/2018,8/29/2018,8/30/2018,9/1/2018,5,9,1,2
1969,Electronic,8/30/2018,9/4/2018,9/5/2018,9/6/2018,9/26/2018,5,27,1,20
1970,Book,9/5/2018,9/7/2018,9/5/2018,9/12/2018,9/13/2018,2,8,7,1
1971,Electronic,9/6/2018,9/10/2018,9/12/2018,9/13/2018,9/28/2018,4,22,1,15
1972,Digital Service,9/11/2018,9/13/2018,9/17/2018,9/18/2018,9/21/2018,2,10,1,3
1973,LifeStyle,9/22/2018,9/26/2018,9/25/2018,9/29/2018,10/17/2018,4,25,4,18
1974,BBFF,9/25/2018,9/25/2018,9/25/2018,10/2/2018,10/9/2018,0,14,7,7
1975,LifeStyle,9/27/2018,9/28/2018,10/4/2018,10/4/2018,10/12/2018,1,15,0,8
1976,Book,9/27/2018,9/28/2018,9/27/2018,10/4/2018,10/3/2018,1,6,7,-1
1977,Electronic,10/3/2018,10/4/2018,10/10/2018,10/10/2018,10/17/2018,1,14,0,7
1978,BBFF,10/4/2018,10/9/2018,10/11/2018,10/11/2018,10/13/2018,5,9,0,2
1979,BBFF,4/20/2018,4/26/2018,4/23/2018,4/26/2018,4/27/2018,6,7,3,1
1980,Electronic,5/8/2018,5/9/2018,5/10/2018,5/14/2018,5/15/2018,1,7,4,1
1981,BBFF,5/9/2018,5/29/2018,5/14/2018,5/15/2018,5/30/2018,20,21,1,15
1982,Electronic,5/11/2018,5/14/2018,5/16/2018,5/17/2018,5/24/2018,3,13,1,7
1983,BBFF,5/17/2018,5/17/2018,5/22/2018,5/23/2018,5/28/2018,0,11,1,5
1984,BBFF,6/8/2018,6/13/2018,6/13/2018,6/14/2018,6/17/2018,5,9,1,3
1985,BBFF,6/11/2018,6/14/2018,6/13/2018,6/17/2018,6/19/2018,3,8,4,2
1986,Digital Service,6/14/2018,6/18/2018,6/19/2018,6/20/2018,6/27/2018,4,13,1,7
1987,BBFF,6/21/2018,6/26/2018,6/25/2018,6/27/2018,6/26/2018,5,5,2,-1
1988,BBFF,6/28/2018,6/30/2018,7/3/2018,7/4/2018,7/4/2018,2,6,1,0
1989,Book,7/13/2018,7/20/2018,7/16/2018,7/19/2018,7/24/2018,7,11,3,5
1990,BBFF,7/13/2018,7/17/2018,7/16/2018,7/19/2018,7/18/2018,4,5,3,-1
1991,BBFF,7/26/2018,7/27/2018,7/31/2018,8/1/2018,8/2/2018,1,7,1,1
1992,Digital Service,7/27/2018,8/1/2018,8/1/2018,8/2/2018,8/6/2018,5,10,1,4
1993,Electronic,8/4/2018,8/7/2018,8/9/2018,8/10/2018,8/13/2018,3,9,1,3
1994,Electronic,8/6/2018,8/8/2018,8/10/2018,8/12/2018,9/4/2018,2,29,2,23
1995,BBFF,8/9/2018,8/20/2018,8/14/2018,8/15/2018,8/27/2018,11,18,1,12
1996,BBFF,8/9/2018,8/9/2018,8/14/2018,8/15/2018,8/17/2018,0,8,1,2
1997,Electronic,8/10/2018,8/10/2018,8/15/2018,8/16/2018,9/8/2018,0,29,1,23
1998,BBFF,8/11/2018,8/16/2018,8/15/2018,8/17/2018,8/17/2018,5,6,2,0
1999,BBFF,8/13/2018,8/16/2018,8/14/2018,8/19/2018,8/31/2018,3,18,5,12
2000,Electronic,8/20/2018,8/23/2018,8/21/2018,8/26/2018,8/27/2018,3,7,5,1
2001,LifeStyle,8/22/2018,8/23/2018,8/27/2018,8/28/2018,8/28/2018,1,6,1,0
2002,LifeStyle,8/23/2018,8/23/2018,8/28/2018,8/29/2018,9/10/2018,0,18,1,12
2003,Electronic,8/31/2018,9/5/2018,9/6/2018,9/6/2018,9/9/2018,5,9,0,3
2004,Digital Service,8/31/2018,8/31/2018,9/4/2018,9/6/2018,9/15/2018,0,15,2,9
2005,Electronic,8/31/2018,8/31/2018,9/6/2018,9/6/2018,9/15/2018,0,15,0,9
2006,BBFF,9/11/2018,9/13/2018,9/16/2018,9/17/2018,10/16/2018,2,35,1,29
2007,BBFF,9/12/2018,9/13/2018,9/18/2018,9/18/2018,9/27/2018,1,15,0,9
2008,Digital Service,9/14/2018,9/17/2018,9/19/2018,9/20/2018,10/5/2018,3,21,1,15
2009,BBFF,9/19/2018,9/20/2018,9/24/2018,9/25/2018,10/10/2018,1,21,1,15
2010,BBFF,9/20/2018,9/25/2018,9/25/2018,9/26/2018,10/4/2018,5,14,1,8
2011,BBFF,9/26/2018,10/2/2018,10/1/2018,10/2/2018,10/3/2018,6,7,1,1
2012,LifeStyle,9/28/2018,10/4/2018,10/3/2018,10/4/2018,10/4/2018,6,6,1,0
2013,BBFF,9/28/2018,9/29/2018,10/4/2018,10/4/2018,10/13/2018,1,15,0,9
2014,Digital Service,9/28/2018,9/28/2018,10/5/2018,10/4/2018,10/13/2018,0,15,-1,9
2015,BBFF,10/2/2018,10/3/2018,10/5/2018,10/8/2018,10/9/2018,1,7,3,1
2016,LifeStyle,10/4/2018,10/4/2018,10/9/2018,10/10/2018,10/18/2018,0,14,1,8
2017,BBFF,10/5/2018,10/5/2018,10/12/2018,10/11/2018,10/14/2018,0,9,-1,3
2018,Book,10/9/2018,10/10/2018,10/15/2018,10/15/2018,10/16/2018,1,7,0,1
2019,LifeStyle,10/10/2018,10/11/2018,10/16/2018,10/16/2018,10/18/2018,1,8,0,2
2020,BBFF,5/7/2018,5/10/2018,5/10/2018,5/12/2018,5/15/2018,3,8,2,3
2021,LifeStyle,5/11/2018,7/5/2018,5/15/2018,5/16/2018,9/26/2018,55,138,1,133
2022,LifeStyle,5/16/2018,5/18/2018,5/18/2018,5/21/2018,5/23/2018,2,7,3,2
2023,BBFF,5/19/2018,6/19/2018,5/22/2018,5/24/2018,6/30/2018,31,42,2,37
2024,LifeStyle,5/25/2018,5/31/2018,5/31/2018,5/30/2018,6/7/2018,6,13,-1,8
2025,BBFF,6/1/2018,6/1/2018,6/5/2018,6/6/2018,6/7/2018,0,6,1,1
2026,LifeStyle,6/9/2018,6/13/2018,6/13/2018,6/14/2018,6/28/2018,4,19,1,14
2027,LifeStyle,6/18/2018,6/22/2018,6/22/2018,6/23/2018,6/24/2018,4,6,1,1
2028,Book,6/22/2018,6/27/2018,6/26/2018,6/27/2018,7/5/2018,5,13,1,8
2029,BBFF,6/22/2018,6/25/2018,6/22/2018,6/27/2018,7/2/2018,3,10,5,5
2030,LifeStyle,6/23/2018,6/30/2018,6/27/2018,6/28/2018,7/1/2018,7,8,1,3
2031,Digital Service,7/5/2018,7/9/2018,7/9/2018,7/10/2018,7/10/2018,4,5,1,0
2032,Digital Service,7/12/2018,7/13/2018,7/16/2018,7/17/2018,7/17/2018,1,5,1,0
2033,BBFF,7/21/2018,7/25/2018,7/25/2018,7/26/2018,7/31/2018,4,10,1,5
2034,BBFF,8/1/2018,8/6/2018,8/3/2018,8/6/2018,8/7/2018,5,6,3,1
2035,LifeStyle,8/3/2018,8/3/2018,8/6/2018,8/8/2018,8/14/2018,0,11,2,6
2036,Electronic,8/9/2018,8/13/2018,8/13/2018,8/14/2018,8/24/2018,4,15,1,10
2037,LifeStyle,8/9/2018,8/10/2018,8/10/2018,8/14/2018,8/16/2018,1,7,4,2
2038,BBFF,8/10/2018,8/15/2018,8/14/2018,8/15/2018,8/17/2018,5,7,1,2
2039,Digital Service,8/10/2018,8/13/2018,8/14/2018,8/15/2018,8/16/2018,3,6,1,1
2040,BBFF,8/14/2018,8/16/2018,8/17/2018,8/19/2018,8/23/2018,2,9,2,4
2041,Electronic,8/17/2018,8/20/2018,8/21/2018,8/22/2018,8/26/2018,3,9,1,4
2042,Digital Service,8/19/2018,8/22/2018,8/21/2018,8/24/2018,8/31/2018,3,12,3,7
2043,BBFF,8/20/2018,8/21/2018,8/24/2018,8/25/2018,8/30/2018,1,10,1,5
2044,BBFF,9/5/2018,9/6/2018,9/10/2018,9/10/2018,9/11/2018,1,6,0,1
2045,Electronic,9/5/2018,9/6/2018,9/10/2018,9/10/2018,9/11/2018,1,6,0,1
2046,BBFF,9/7/2018,9/7/2018,9/11/2018,9/12/2018,9/12/2018,0,5,1,0
2047,Digital Service,9/10/2018,9/11/2018,9/13/2018,9/15/2018,9/14/2018,1,4,2,-1
2048,LifeStyle,9/12/2018,9/13/2018,9/13/2018,9/17/2018,9/18/2018,1,6,4,1
2049,Book,9/13/2018,9/17/2018,9/18/2018,9/18/2018,9/19/2018,4,6,0,1
2050,Digital Service,9/14/2018,9/17/2018,9/19/2018,9/19/2018,9/28/2018,3,14,0,9
2051,BBFF,9/22/2018,9/22/2018,9/26/2018,9/27/2018,9/26/2018,0,4,1,-1
2052,BBFF,9/27/2018,9/27/2018,10/2/2018,10/2/2018,10/3/2018,0,6,0,1
2053,Electronic,9/27/2018,9/27/2018,10/2/2018,10/2/2018,10/6/2018,0,9,0,4
2054,LifeStyle,9/29/2018,9/30/2018,10/4/2018,10/4/2018,10/4/2018,1,5,0,0
2055,Electronic,10/2/2018,10/2/2018,10/2/2018,10/7/2018,10/8/2018,0,6,5,1
2056,LifeStyle,10/3/2018,10/5/2018,10/5/2018,10/8/2018,10/9/2018,2,6,3,1
2057,LifeStyle,10/4/2018,10/5/2018,10/9/2018,10/9/2018,10/15/2018,1,11,0,6
2058,LifeStyle,10/4/2018,10/5/2018,10/8/2018,10/9/2018,10/10/2018,1,6,1,1
2059,LifeStyle,10/4/2018,10/4/2018,10/8/2018,10/9/2018,10/11/2018,0,7,1,2
2060,LifeStyle,10/5/2018,10/11/2018,10/10/2018,10/10/2018,10/18/2018,6,13,0,8
2061,Book,10/5/2018,10/8/2018,10/8/2018,10/10/2018,10/11/2018,3,6,2,1
2062,BBFF,10/5/2018,10/5/2018,10/9/2018,10/10/2018,10/10/2018,0,5,1,0
2063,LifeStyle,4/24/2018,4/26/2018,4/27/2018,4/28/2018,5/3/2018,2,9,1,5
2064,Electronic,5/5/2018,6/7/2018,5/8/2018,5/9/2018,6/21/2018,33,47,1,43
2065,BBFF,5/10/2018,5/22/2018,5/13/2018,5/14/2018,5/26/2018,12,16,1,12
2066,Electronic,5/25/2018,5/28/2018,5/28/2018,5/29/2018,5/29/2018,3,4,1,0
2067,LifeStyle,6/13/2018,8/17/2018,6/13/2018,6/17/2018,8/19/2018,65,67,4,63
2068,Digital Service,6/15/2018,6/18/2018,6/18/2018,6/19/2018,9/6/2018,3,83,1,79
2069,BBFF,7/18/2018,7/25/2018,7/19/2018,7/22/2018,8/22/2018,7,35,3,31
